Antecedent,Consequent,Support,Confidence,Lift
"پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.04715527676901068,0.650227617602428,1.214016511434819
"پازل چوبی سفید متوسط, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.11923627159678662,0.5045401629802095,1.21370124712142
"پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.03405964564762848,0.46965098634294383,1.2119035958819624
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.06300209089908661,0.6676384839650146,1.2107026349611032
"فیگور شرک صورتی کوچک, ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.031583580939804116,0.6674418604651163,1.2103460758424491
"کتاب قصه‌های کهن سبز متوسط, عروسک خرسی سبز خانواده","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.020578848905029163,0.6481802426343154,1.210193931542639
"لگو آتش‌نشانی نارنجی کوچک, فیگور بتمن نارنجی بزرگ",عروسک خرسی سبز خانواده,0.028667326950588753,0.502410800385728,1.2085789392733584
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ",پازل چوبی سفید متوسط,0.026466380543633764,0.46835443037974683,1.2085579181771289
توپ بسکتبال آبی متوسط,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.040332342907450205,0.4561294337274424,1.20805833992459
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.118631011334874,0.6654320987654322,1.2067015528799607
"ماشین سرعتی زرد کوچک, عروسک پارچه‌ای قرمز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.02712666446572026,0.6653171390013496,1.2064930836370513
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی قرمز متوسط",عروسک خرسی سبز خانواده,0.02173434576868053,0.5006337135614701,1.204304051656672
"توپ بسکتبال آبی متوسط, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.040332342907450205,0.46658179503500957,1.203983748823834
"فیگور شرک صورتی کوچک, ماشین سرعتی زرد کوچک",لگو آتش‌نشانی نارنجی کوچک,0.03169362826015187,0.663594470046083,1.2033691776708753
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سبز متوسط, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.024485528777374272,0.6631892697466468,1.202634383194528
"ماشین سرعتی زرد کوچک, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.06338725652030373,0.66283084004603,1.2019844030130264
لگو آتش‌نشانی قرمز متوسط,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.02173434576868053,0.48585485854858546,1.198415607934581
"فیگور شرک صورتی کوچک, توپ بسکتبال چندرنگ بزرگ",پازل چوبی سفید متوسط,0.02657642786398151,0.4644230769230769,1.198413318188272
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سبز متوسط","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.024485528777374272,0.4858078602620088,1.198299681379173
"پازل چوبی سفید متوسط, پازل نقشه ایران سبز متوسط","کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.023605150214592276,0.641255605381166,1.1972651913085384
"پازل چوبی سفید متوسط, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.11923627159678662,0.6596651445966515,1.1962436976551132
"پازل نقشه ایران سبز متوسط, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.02470562341806977,0.659324522760646,1.1956260104422252
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.045559590623968305,0.6592356687898089,1.1954648817188174
"پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.03389457466710685,0.4838963079340141,1.1935846227460332
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سبز متوسط",عروسک خرسی سبز خانواده,0.024485528777374272,0.496098104793757,1.1933933761114148
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.024540552437548147,0.6578171091445428,1.1928924507676035
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.06844943325630021,0.6575052854122622,1.192326986338301
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.04715527676901068,0.48308906426155585,1.1915934655116063
"پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.045999779905359306,0.6567164179104478,1.1908964457298423
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.04715527676901068,0.656704980842912,1.190875705631519
توپ بسکتبال آبی متوسط,پازل چوبی سفید متوسط,0.0407725321888412,0.4611076540136901,1.1898580866171806
توپ بسکتبال آبی متوسط,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.05634422801804776,0.6372121966397013,1.189715888815485
"ماشین سرعتی زرد کوچک, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.024650599757895894,0.654014598540146,1.185996938122991
"کتاب قصه‌های کهن سبز متوسط, کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.020578848905029163,0.6538461538461539,1.1856914787467572
"ماشین سرعتی زرد کوچک, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.06866952789699571,0.6534031413612565,1.1848881152563837
"پازل نقشه ایران سفید بزرگ, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.04737537140970617,0.6532625189681335,1.1846331091325941
"توپ بسکتبال آبی متوسط, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.05634422801804776,0.6518141311266709,1.1820065874172936
"عروسک پارچه‌ای قرمز خانواده, کلاه جشن تولد نارنجی خانواده",عروسک خرسی سبز خانواده,0.0793441179707274,0.4913117546848381,1.1818795274179017
"کتاب قصه‌های کهن سبز متوسط, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.020688896225376913,0.6516464471403813,1.1817025075163932
عروسک پارچه‌ای قرمز خانواده,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.0793441179707274,0.47875166002656033,1.1808947705378268
لگو آتش‌نشانی قرمز متوسط,عروسک خرسی سبز خانواده,0.021954440409376032,0.4907749077490775,1.1805881103152527
ماشین سرعتی زرد کوچک,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.10410476504897105,0.4785027819929185,1.1802808848994708
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.03389457466710685,0.4904458598726114,1.1797965661581522
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده",عروسک خرسی سبز خانواده,0.10410476504897105,0.4904095386210472,1.1797091932361232
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سبز متوسط",عروسک خرسی سبز خانواده,0.02470562341806977,0.490174672489083,1.179144208844023
توپ بسکتبال آبی متوسط,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.04225817101353582,0.477909147479776,1.1788166186614344
عروسک پارچه‌ای قرمز خانواده,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.07373170463299218,0.44488711819389104,1.1782830787023864
"عروسک پارچه‌ای قرمز خانواده, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.07373170463299218,0.45655877342419077,1.1781199983261739
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.04715527676901068,0.4894346087949743,1.1773639417921724
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط, پازل نقشه ایران سبز متوسط",لگو آتش‌نشانی نارنجی کوچک,0.023605150214592276,0.649016641452345,1.1769335902768827
"پازل چوبی سفید متوسط, پازل نقشه ایران سبز متوسط",لگو آتش‌نشانی نارنجی کوچک,0.02388026851546165,0.648729446935725,1.17641278872579
"توپ بسکتبال آبی متوسط, کلاه جشن تولد نارنجی خانواده",عروسک خرسی سبز خانواده,0.04225817101353582,0.48886059834500317,1.1759831256548097
بلوک‌های خانه چندرنگ بزرگ,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.022339606030593154,0.44274809160305345,1.172617868958597
توپ بسکتبال آبی متوسط,لگو آتش‌نشانی نارنجی کوچک,0.057114559260482006,0.6459240821406347,1.1713255107587204
"پازل چوبی سفید متوسط, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.03405964564762848,0.48625294579732914,1.169710262994131
کتاب قصه‌های کهن سبز متوسط,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.04308352591614394,0.6264,1.1695288267926855
"لگو آتش‌نشانی نارنجی کوچک, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.04737537140970617,0.4853438556933483,1.1675233929015105
"کتاب قصه‌های کهن سبز متوسط, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.04308352591614394,0.6428571428571429,1.1657638908686605
توپ بسکتبال چندرنگ بزرگ,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.15604710025310883,0.62425709883337,1.1655278933837752
عروسک خرسی سفید بزرگ,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.051557169582920656,0.4720403022670025,1.1643404524159207
عروسک پارچه‌ای قرمز خانواده,عروسک خرسی سبز خانواده,0.08016947287333553,0.4837317397078353,1.163645352409027
فیگور شرک صورتی کوچک,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.09348519863541323,0.471682398667407,1.1634576429670813
"کتاب قصه‌های کهن سبز متوسط, لگو آتش‌نشانی نارنجی کوچک","کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.020578848905029163,0.4716267339218159,1.1633203396165963
سرباز اسباب‌بازی صورتی خانواده,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.02723671178606801,0.4392191659272405,1.1632715129061013
کتاب قصه‌های کهن سبز متوسط,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.030207989435457248,0.43920000000000003,1.1632207519673565
"کتاب قصه‌های کهن سبز متوسط, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.030207989435457248,0.45073891625615764,1.163102238256341
"کلاه جشن تولد نارنجی خانواده, بلوک‌های خانه چندرنگ بزرگ",پازل چوبی سفید متوسط,0.022339606030593154,0.4506104328523862,1.1627706952519192
عروسک خرسی سفید بزرگ,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.04792560801144492,0.4387909319899244,1.1621373357599658
ماشین سرعتی زرد کوچک,عروسک خرسی سبز خانواده,0.1050951909321008,0.483055134041477,1.1620177374016947
توپ بسکتبال آبی متوسط,عروسک خرسی سبز خانواده,0.04269836029492682,0.4828873677660236,1.1616141656889096
توپ بسکتبال چندرنگ بزرگ,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.11769560911191812,0.4708342504952674,1.1613655901874307
"کلاه جشن تولد نارنجی خانواده, سرباز اسباب‌بازی صورتی خانواده",پازل چوبی سفید متوسط,0.02723671178606801,0.44999999999999996,1.1611955132755927
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده",عروسک خرسی سبز خانواده,0.09348519863541323,0.48253337120136325,1.1607626059845897
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی قرمز متوسط",لگو آتش‌نشانی نارنجی کوچک,0.027786948387806758,0.6400506970849176,1.1606746526463074
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ",عروسک خرسی سبز خانواده,0.11769560911191812,0.4822998872604284,1.160200946534881
"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سفید بزرگ",عروسک خرسی سبز خانواده,0.051557169582920656,0.4822439526505404,1.16006639251766
لگو آتش‌نشانی قرمز متوسط,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.027786948387806758,0.6211562115621156,1.159738338702475
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.15604710025310883,0.6394588500563698,1.1596013910321759
عروسک خرسی سفید بزرگ,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.0677891493342137,0.6206549118387908,1.1588023800861091
فیگور بتمن نارنجی بزرگ,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.05623418069770001,0.6201456310679612,1.157851520344065
"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سفید بزرگ",پازل چوبی سفید متوسط,0.04792560801144492,0.4482758620689655,1.1567464883205139
عروسک پارچه‌ای قرمز خانواده,پازل چوبی سفید متوسط,0.07428194123473093,0.44820717131474097,1.1565692363302715
فیگور بتمن نارنجی بزرگ,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.039506988004842085,0.4356796116504855,1.1538970070148533
"کلاه جشن تولد نارنجی خانواده, فیگور بتمن نارنجی بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.05623418069770001,0.6359676415681393,1.1532703969127285
"کلاه جشن تولد نارنجی خانواده, فیگور بتمن نارنجی بزرگ",پازل چوبی سفید متوسط,0.039506988004842085,0.44679527069072805,1.152925919286283
عروسک خرسی زرد کوچک,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.022999889952679653,0.616519174041298,1.1510806933456492
کتاب قصه‌های کهن سبز متوسط,لگو آتش‌نشانی نارنجی کوچک,0.04363376251788269,0.6344,1.1504276192376772
"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.0677891493342137,0.6340710241893978,1.1498310510495027
توپ بسکتبال چندرنگ بزرگ,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.10850665786288104,0.43407440017609505,1.1496456060624236
"کلاه جشن تولد نارنجی خانواده, فیگور بتمن نارنجی بزرگ",عروسک خرسی سبز خانواده,0.04225817101353582,0.477909147479776,1.149638761918921
فیگور بتمن نارنجی بزرگ,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.04225817101353582,0.4660194174757282,1.1494892634641538
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سبز متوسط",پازل چوبی سفید متوسط,0.03637063937493122,0.4454177897574124,1.1493714199987524
"کتاب قصه‌های کهن سبز متوسط, لگو آتش‌نشانی نارنجی کوچک, کلاه جشن تولد نارنجی خانواده",عروسک خرسی سبز خانواده,0.020578848905029163,0.4776500638569604,1.1490155209181203
ماشین سرعتی زرد کوچک,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.09436557719819523,0.4337379868487608,1.1487546157081576
کتاب قصه‌های کهن سبز متوسط,پازل چوبی سفید متوسط,0.03059315505667437,0.44480000000000003,1.1477772540110749
"کلاه جشن تولد نارنجی خانواده, توپ بسکتبال چندرنگ بزرگ",پازل چوبی سفید متوسط,0.10850665786288104,0.4446448703494927,1.1473769521129746
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.09436557719819523,0.444530844997408,1.1470827171635516
عروسک خرسی سفید بزرگ,عروسک خرسی سبز خانواده,0.052052382524485526,0.47657430730478584,1.1464277248123333
توپ بسکتبال چندرنگ بزرگ,لگو آتش‌نشانی نارنجی کوچک,0.15797292835919446,0.6319612590799032,1.1460051808539375
بلوک‌های خانه چندرنگ بزرگ,پازل چوبی سفید متوسط,0.02239462969076703,0.44383860414394766,1.1452964350010086
لگو آتش‌نشانی قرمز متوسط,لگو آتش‌نشانی نارنجی کوچک,0.028227137669197756,0.6309963099630996,1.144255331996545
فیگور شرک صورتی کوچک,عروسک خرسی سبز خانواده,0.09425552987784748,0.47556912826207665,1.1440097070860333
فیگور شرک صورتی کوچک,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.1214372180037416,0.6127151582454192,1.1439783527791505
عروسک خرسی سفید بزرگ,لگو آتش‌نشانی نارنجی کوچک,0.06883459887751733,0.6302267002518892,1.1428597136677145
توپ بسکتبال چندرنگ بزرگ,عروسک خرسی سبز خانواده,0.11874105865522175,0.475016508914814,1.14268034851328
عروسک خرسی سفید بزرگ,پازل چوبی سفید متوسط,0.04836579729283592,0.4428211586901763,1.1426709836767377
عروسک پارچه‌ای قرمز خانواده,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.10135358204027732,0.6115537848605578,1.141809994458165
"کلاه جشن تولد نارنجی خانواده, عروسک خرسی زرد کوچک",لگو آتش‌نشانی نارنجی کوچک,0.022999889952679653,0.6295180722891566,1.1415746802816935
فیگور بتمن نارنجی بزرگ,لگو آتش‌نشانی نارنجی کوچک,0.05705953560030813,0.629247572815534,1.1410841536968186
"کتاب قصه‌های کهن سبز متوسط, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.020688896225376913,0.4741488020176545,1.1405930281758905
سرباز اسباب‌بازی صورتی خانواده,پازل چوبی سفید متوسط,0.027401782766589635,0.4418811002661935,1.1402452245119694
پازل نقشه ایران سبز متوسط,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.03637063937493122,0.43005855562784645,1.1390096458729935
پازل نقشه ایران سفید بزرگ,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.06910971717838671,0.42984257357973993,1.1384376176389088
"عروسک پارچه‌ای قرمز خانواده, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.10135358204027732,0.6275979557069846,1.138092720716298
بلوک‌های خانه چندرنگ بزرگ,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.023275008253549025,0.4612868047982552,1.137815742454328
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سفید بزرگ",پازل چوبی سفید متوسط,0.06910971717838671,0.44070175438596493,1.1372019997459217
فیگور بتمن نارنجی بزرگ,پازل چوبی سفید متوسط,0.03994717728623308,0.4405339805825243,1.1367690704396984
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.1214372180037416,0.6268105651803465,1.1366648584701275
عروسک خرسی سبز خانواده,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.17827665896335423,0.42885506287227,1.135822196537545
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",عروسک خرسی سبز خانواده,0.17827665896335423,0.4721655494025065,1.135822196537545
"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",پازل چوبی سفید متوسط,0.17827665896335423,0.43973941368078173,1.1347187426145857
پازل چوبی سفید متوسط,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.17827665896335423,0.46003123668891094,1.1347187426145857
ماشین سرعتی زرد کوچک,پازل چوبی سفید متوسط,0.09563112138219435,0.4395548811330299,1.1342425684668018
بلوک‌های خانه چندرنگ بزرگ,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.030648178716848246,0.6074154852780808,1.1340835247014425
عروسک خرسی زرد کوچک,لگو آتش‌نشانی نارنجی کوچک,0.0233300319137229,0.6253687315634218,1.134050222254403
فیگور بتمن نارنجی بزرگ,عروسک خرسی سبز خانواده,0.04264333663475294,0.4702669902912621,1.1312551001394306
توپ بسکتبال چندرنگ بزرگ,پازل چوبی سفید متوسط,0.10944206008583691,0.4378164208672683,1.1297565856654457
"کتاب قصه‌های کهن سبز متوسط, کلاه جشن تولد نارنجی خانواده",عروسک خرسی سبز خانواده,0.031473533619456366,0.4696223316912972,1.1297043356926055
فیگور شرک صورتی کوچک,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.08451634202707164,0.4264297612437535,1.1293987876484954
"کلاه جشن تولد نارنجی خانواده, بلوک‌های خانه چندرنگ بزرگ",عروسک خرسی سبز خانواده,0.023275008253549025,0.4694783573806881,1.1293579969605063
کتاب قصه‌های کهن سبز متوسط,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.031473533619456366,0.4576,1.1287218241042345
سرباز اسباب‌بازی صورتی خانواده,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.03741608891823484,0.6033717834960072,1.1265336750828472
"فیگور شرک صورتی کوچک, کلاه جشن تولد نارنجی خانواده",پازل چوبی سفید متوسط,0.08451634202707164,0.4362397046293667,1.1256879727295341
پازل نقشه ایران سفید بزرگ,پازل چوبی سفید متوسط,0.07004511940134257,0.4356605065023956,1.1241933899154533
عروسک پارچه‌ای قرمز خانواده,لگو آتش‌نشانی نارنجی کوچک,0.10272917354462419,0.6198539176626825,1.124049600838315
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",پازل چوبی سفید متوسط,0.23319027181688126,0.4353811382782002,1.1234724985188145
پازل چوبی سفید متوسط,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.23319027181688126,0.6017322163850631,1.1234724985188143
پازل نقشه ایران سبز متوسط,پازل چوبی سفید متوسط,0.036810828656322216,0.43526350032530897,1.1231689414897295
پازل چوبی سفید متوسط,عروسک خرسی سبز خانواده,0.18075272367117862,0.46642055942070143,1.122002282847363
عروسک خرسی سبز خانواده,پازل چوبی سفید متوسط,0.18075272367117862,0.43481138318994045,1.122002282847363
"کلاه جشن تولد نارنجی خانواده, بلوک‌های خانه چندرنگ بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.030648178716848246,0.6182019977802442,1.1210539919834523
"کلاه جشن تولد نارنجی خانواده, سرباز اسباب‌بازی صورتی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.03741608891823484,0.6181818181818182,1.121017398087843
فیگور شرک صورتی کوچک,لگو آتش‌نشانی نارنجی کوچک,0.12248266754704523,0.6179900055524709,1.1206695630523456
لگو آتش‌نشانی نارنجی کوچک,"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",0.23319027181688126,0.4228696866892836,1.1199699338226523
"کلاه جشن تولد نارنجی خانواده, پازل چوبی سفید متوسط",لگو آتش‌نشانی نارنجی کوچک,0.23319027181688126,0.6176041970271058,1.1199699338226523
پازل نقشه ایران سفید بزرگ,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.09634642896445472,0.5992470910335387,1.118832610688672
بلوک‌های خانه چندرنگ بزرگ,عروسک خرسی سبز خانواده,0.023385055573896776,0.46346782988004365,1.1148993170403592
عروسک خرسی سبز خانواده,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.2481567073841752,0.5969556585043018,1.11455435973466
"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",عروسک خرسی سبز خانواده,0.2481567073841752,0.4633244298335731,1.11455435973466
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سفید بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.09634642896445472,0.6143859649122807,1.1141339579241458
بلوک‌های خانه چندرنگ بزرگ,لگو آتش‌نشانی نارنجی کوچک,0.030978320677891493,0.613958560523446,1.113358898319009
کتاب قصه‌های کهن سبز متوسط,عروسک خرسی سبز خانواده,0.03174865192032574,0.4616,1.1104061416280608
سرباز اسباب‌بازی صورتی خانواده,لگو آتش‌نشانی نارنجی کوچک,0.03796632551997359,0.6122448979591837,1.1102513246368195
ماشین سرعتی زرد کوچک,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.12936062506877957,0.5945877592311583,1.11013334048357
لگو آتش‌نشانی نارنجی کوچک,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.2481567073841752,0.4500099780482938,1.1100001820100016
"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",لگو آتش‌نشانی نارنجی کوچک,0.2481567073841752,0.6121064060803474,1.1100001820100014
فیگور شرک صورتی کوچک,پازل چوبی سفید متوسط,0.08523164960933201,0.4300388672959467,1.1096871183070474
فیگور مرد عنکبوتی آبی خانواده,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.021899416749202157,0.5931445603576752,1.1074387959667547
پازل چوبی سفید متوسط,لگو آتش‌نشانی نارنجی کوچک,0.23632662044679212,0.6098253585119977,1.1058637064056123
لگو آتش‌نشانی نارنجی کوچک,پازل چوبی سفید متوسط,0.23632662044679212,0.42855717421672324,1.1058637064056123
"ماشین سرعتی زرد کوچک, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.12936062506877957,0.6093831000518404,1.1050617102716171
پازل نقشه ایران سفید بزرگ,"کلاه جشن تولد نارنجی خانواده, عروسک خرسی سبز خانواده",0.07180587652690656,0.446611909650924,1.1016184644402678
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سفید بزرگ",عروسک خرسی سبز خانواده,0.07180587652690656,0.45789473684210524,1.101492911630499
پازل نقشه ایران سفید بزرگ,لگو آتش‌نشانی نارنجی کوچک,0.09761197314845384,0.6071184120465435,1.1009549012705928
ربات جنگجو سبز بزرگ,"کلاه جشن تولد نارنجی خانواده, لگو آتش‌نشانی نارنجی کوچک",0.025200836359634642,0.5879332477535302,1.0977089423333324
"کلاه جشن تولد نارنجی خانواده, پازل نقشه ایران سبز متوسط",لگو آتش‌نشانی نارنجی کوچک,0.04935622317596566,0.6044474393530997,1.0961113313513506
لگو آتش‌نشانی نارنجی کوچک,عروسک خرسی سبز خانواده,0.2510179377132167,0.45519856316104573,1.0950071061401516
عروسک خرسی سبز خانواده,لگو آتش‌نشانی نارنجی کوچک,0.2510179377132167,0.6038385175380543,1.0950071061401516
"کلاه جشن تولد نارنجی خانواده, ربات جنگجو سبز بزرگ",لگو آتش‌نشانی نارنجی کوچک,0.025200836359634642,0.6034255599472991,1.0942582445102988
ربات جنگجو سبز بزرگ,لگو آتش‌نشانی نارنجی کوچک,0.02586112028172114,0.6033376123234917,1.0940987593661085
"فیگور مرد عنکبوتی آبی خانواده, کلاه جشن تولد نارنجی خانواده",لگو آتش‌نشانی نارنجی کوچک,0.021899416749202157,0.603030303030303,1.093541481468043
