DateKey,ProductKey,QuantityOnHand,QuantityOrdered
14050304,995,25,0
14050311,995,24,0
14050318,995,28,0
14050325,995,26,0
14050401,995,30,0
14050408,995,31,0
14050415,995,31,0
14050422,995,29,0
14050429,995,29,0
14050505,995,31,0
14050512,995,29,0
14050519,995,27,0
14030106,996,95,0
14030113,996,90,0
14030120,996,91,0
14030127,996,93,0
14030203,996,92,0
14030210,996,96,0
14030217,996,97,0
14030224,996,93,0
14030231,996,89,0
14030307,996,92,0
14030314,996,89,0
14030321,996,89,0
14030328,996,93,0
14030404,996,93,0
14030411,996,97,0
14030418,996,101,0
14030425,996,102,0
14030501,996,101,0
14030508,996,102,0
14030515,996,103,0
14030522,996,106,0
14030529,996,106,0
14030605,996,102,0
14030612,996,99,0
14030619,996,102,0
14030626,996,106,0
14030702,996,104,0
14030709,996,100,0
14030716,996,101,0
14030723,996,102,0
14030730,996,103,0
14030807,996,101,0
14030814,996,100,0
14030821,996,99,0
14030828,996,101,0
14030905,996,96,0
14030912,996,97,0
14030919,996,98,0
14030926,996,96,0
14031003,996,99,0
14031010,996,101,0
14031017,996,96,0
14031024,996,97,0
14031101,996,94,0
14031108,996,96,0
14031115,996,92,0
14031122,996,92,0
14031129,996,90,0
14031206,996,92,0
14031213,996,87,0
14031220,996,87,0
14031227,996,83,0
14040104,996,80,0
14040111,996,77,0
14040118,996,78,0
14040125,996,76,0
14040201,996,78,0
14040208,996,76,0
14040215,996,72,0
14040222,996,67,0
14040229,996,71,0
14040305,996,75,0
14040312,996,79,0
14040319,996,75,0
14040326,996,76,0
14040402,996,78,0
14040409,996,76,0
14040416,996,74,0
14040423,996,78,0
14040430,996,76,0
14040506,996,79,0
14040513,996,81,0
14040520,996,84,0
14040527,996,87,0
14040603,996,82,0
14040610,996,77,0
14040617,996,78,0
14040624,996,76,0
14040631,996,77,0
14040707,996,76,0
14040714,996,73,0
14040721,996,68,0
14040728,996,68,0
14040805,996,67,0
14040812,996,69,0
14040819,996,66,0
14040826,996,66,0
14040903,996,70,0
14040910,996,69,0
14040917,996,72,0
14040924,996,75,0
14041001,996,79,0
14041008,996,81,0
14041015,996,83,0
14041022,996,86,0
14041029,996,85,0
14041106,996,85,0
14041113,996,81,0
14041120,996,81,0
14041127,996,78,0
14041204,996,82,0
14041211,996,78,0
14041218,996,79,0
14041225,996,78,0
14050103,996,82,0
14050110,996,86,0
14050117,996,82,0
14050124,996,79,0
14050131,996,82,0
14050207,996,81,0
14050214,996,82,0
14050221,996,78,0
14050228,996,79,0
14050304,996,74,0
14050311,996,71,0
14050318,996,69,0
14050325,996,66,0
14050401,996,65,0
14050408,996,66,0
14050415,996,62,0
14050422,996,58,0
14050429,996,61,0
14050505,996,61,0
14050512,996,56,0
14050519,996,56,0
14030106,997,69,0
14030113,997,73,0
14030120,997,76,0
14030127,997,73,0
14030203,997,68,0
14030210,997,69,0
14030217,997,68,0
14030224,997,68,0
14030231,997,69,0
14030307,997,70,0
14030314,997,65,0
14030321,997,67,0
14030328,997,62,0
14030404,997,66,0
14030411,997,67,0
14030418,997,62,0
14030425,997,63,0
14030501,997,67,0
14030508,997,63,0
14030515,997,64,0
14030522,997,63,0
14030529,997,58,0
14030605,997,57,0
14030612,997,52,0
14030619,997,48,0
14030626,997,46,0
14030702,997,50,0
14030709,997,45,0
14030716,997,48,0
14030723,997,43,0
14030730,997,43,0
14030807,997,44,0
14030814,997,48,0
14030821,997,47,0
14030828,997,48,0
14030905,997,43,0
14030912,997,41,0
14030919,997,36,0
14030926,997,38,0
14031003,997,42,0
14031010,997,38,0
14031017,997,41,0
14031024,997,45,0
14031101,997,41,0
14031108,997,43,0
14031115,997,47,0
14031122,997,44,0
14031129,997,41,0
14031206,997,41,0
14031213,997,45,0
14031220,997,41,0
14031227,997,40,0
14040104,997,37,0
14040111,997,33,0
14040118,997,37,0
14040125,997,41,0
14040201,997,38,0
14040208,997,35,0
14040215,997,39,0
14040222,997,34,0
14040229,997,31,0
14040305,997,34,43
14040312,997,31,0
14040319,997,31,43
14040326,997,27,43
14040402,997,22,43
14040409,997,18,43
14040416,997,14,43
14040423,997,18,43
14040430,997,22,43
14040506,997,17,43
14040513,997,18,43
14040520,997,22,43
14040527,997,24,43
14040603,997,19,43
14040610,997,23,43
14040617,997,27,43
14040624,997,30,43
14040631,997,31,43
14040707,997,31,43
14040714,997,28,43
14040721,997,27,43
14040728,997,28,43
14040805,997,25,43
14040812,997,27,43
14040819,997,26,43
14040826,997,27,43
14040903,997,29,43
14040910,997,24,43
14040917,997,28,43
14040924,997,31,43
14041001,997,34,43
14041008,997,35,0
14041015,997,38,0
14041022,997,77,0
14041029,997,80,0
14041106,997,75,0
14041113,997,77,0
14041120,997,81,0
14041127,997,80,0
14041204,997,75,0
14041211,997,79,0
14041218,997,78,0
14041225,997,76,0
14050103,997,71,0
14050110,997,73,0
14050117,997,77,0
14050124,997,81,0
14050131,997,77,0
14050207,997,74,0
14050214,997,73,0
14050221,997,68,0
14050228,997,66,0
14050304,997,62,0
14050311,997,59,0
14050318,997,62,0
14050325,997,60,0
14050401,997,64,0
14050408,997,67,0
14050415,997,67,0
14050422,997,63,0
14050429,997,66,0
14050505,997,62,0
14050512,997,57,0
14050519,997,53,0
14030106,998,43,0
14030113,998,40,0
14030120,998,39,0
14030127,998,42,0
14030203,998,39,0
14030210,998,39,0
14030217,998,35,0
14030224,998,33,0
14030231,998,29,0
14030307,998,33,0
14030314,998,34,0
14030321,998,35,0
14030328,998,33,0
14030404,998,31,0
14030411,998,30,0
14030418,998,27,0
14030425,998,30,0
14030501,998,28,0
14030508,998,32,0
14030515,998,36,0
14030522,998,33,0
14030529,998,34,0
14030605,998,34,0
14030612,998,35,0
14030619,998,35,0
14030626,998,38,0
14030702,998,34,0
14030709,998,35,0
14030716,998,36,0
14030723,998,36,0
14030730,998,34,0
14030807,998,35,0
14030814,998,33,0
14030821,998,28,0
14030828,998,32,0
14030905,998,29,0
14030912,998,30,0
14030919,998,26,0
14030926,998,28,0
14031003,998,25,0
14031010,998,23,0
14031017,998,27,0
14031024,998,25,0
14031101,998,21,0
14031108,998,17,0
14031115,998,18,29
14031122,998,46,0
14031129,998,43,0
14031206,998,42,0
14031213,998,42,0
14031220,998,42,0
14031227,998,42,0
14040104,998,40,0
14040111,998,41,0
14040118,998,37,0
14040125,998,39,0
14040201,998,35,0
14040208,998,32,0
14040215,998,29,0
14040222,998,30,0
14040229,998,32,0
14040305,998,29,0
14040312,998,28,0
14040319,998,25,0
14040326,998,28,0
14040402,998,23,0
14040409,998,27,0
14040416,998,23,0
14040423,998,26,0
14040430,998,28,0
14040506,998,27,0
14040513,998,28,0
14040520,998,26,0
14040527,998,23,0
14040603,998,24,0
14040610,998,28,0
14040617,998,24,0
14040624,998,27,0
14040631,998,27,0
14040707,998,29,0
14040714,998,27,0
14040721,998,24,0
14040728,998,22,0
14040805,998,17,0
14040812,998,13,29
14040819,998,38,0
14040826,998,41,0
14040903,998,39,0
14040910,998,40,0
14040917,998,41,0
14040924,998,39,0
14041001,998,35,0
14041008,998,31,0
14041015,998,28,0
14041022,998,31,0
14041029,998,29,0
14041106,998,29,0
14041113,998,33,0
14041120,998,32,0
14041127,998,29,0
14041204,998,24,0
14041211,998,28,0
14041218,998,29,0
14041225,998,24,0
14050103,998,26,0
14050110,998,27,0
14050117,998,25,0
14050124,998,21,0
14050131,998,19,0
14050207,998,22,0
14050214,998,24,0
14050221,998,28,0
14050228,998,24,0
14050304,998,24,0
14050311,998,24,0
14050318,998,20,0
14050325,998,19,0
14050401,998,14,0
14050408,998,12,29
14050415,998,42,0
14050422,998,41,0
14050429,998,42,0
14050505,998,44,0
14050512,998,44,0
14050519,998,39,0
14030106,999,89,0
14030113,999,84,0
14030120,999,87,0
14030127,999,82,0
14030203,999,80,0
14030210,999,82,0
14030217,999,84,0
14030224,999,82,0
14030231,999,85,0
14030307,999,83,0
14030314,999,78,0
14030321,999,80,0
14030328,999,83,0
14030404,999,79,0
14030411,999,81,0
14030418,999,76,0
14030425,999,79,0
14030501,999,82,0
14030508,999,78,0
14030515,999,74,0
14030522,999,74,0
14030529,999,72,0
14030605,999,76,0
14030612,999,75,0
14030619,999,75,0
14030626,999,70,0
14030702,999,73,0
14030709,999,75,0
14030716,999,74,0
14030723,999,75,0
14030730,999,71,0
14030807,999,66,0
14030814,999,70,0
14030821,999,69,0
14030828,999,67,0
14030905,999,69,0
14030912,999,68,0
14030919,999,67,0
14030926,999,68,0
14031003,999,64,0
14031010,999,67,0
14031017,999,67,0
14031024,999,69,0
14031101,999,70,0
14031108,999,70,0
14031115,999,70,0
14031122,999,65,0
14031129,999,66,0
14031206,999,63,0
14031213,999,66,0
14031220,999,65,0
14031227,999,61,0
14040104,999,65,0
14040111,999,64,0
14040118,999,63,0
14040125,999,59,0
14040201,999,60,0
14040208,999,63,0
14040215,999,66,0
14040222,999,66,0
14040229,999,67,0
14040305,999,65,0
14040312,999,64,0
14040319,999,59,0
14040326,999,61,0
14040402,999,61,0
14040409,999,56,0
14040416,999,51,0
14040423,999,51,0
14040430,999,47,0
14040506,999,51,0
14040513,999,53,0
14040520,999,52,0
14040527,999,51,0
14040603,999,48,0
14040610,999,45,0
14040617,999,41,0
14040624,999,44,54
14040631,999,45,0
14040707,999,43,0
14040714,999,97,0
14040721,999,93,0
14040728,999,91,0
14040805,999,93,0
14040812,999,94,0
14040819,999,95,0
14040826,999,99,0
14040903,999,101,0
14040910,999,99,0
14040917,999,102,0
14040924,999,106,0
14041001,999,103,0
14041008,999,104,0
14041015,999,102,0
14041022,999,106,0
14041029,999,110,0
14041106,999,114,0
14041113,999,109,0
14041120,999,104,0
14041127,999,105,0
14041204,999,101,0
14041211,999,96,0
14041218,999,99,0
14041225,999,98,0
14050103,999,95,0
14050110,999,92,0
14050117,999,95,0
14050124,999,97,0
14050131,999,96,0
14050207,999,94,0
14050214,999,90,0
14050221,999,90,0
14050228,999,93,0
14050304,999,93,0
14050311,999,90,0
14050318,999,90,0
14050325,999,92,0
14050401,999,90,0
14050408,999,93,0
14050415,999,93,0
14050422,999,94,0
14050429,999,97,0
14050505,999,92,0
14050512,999,90,0
14050519,999,94,0
14030106,1000,74,0
14030113,1000,77,0
14030120,1000,80,0
14030127,1000,82,0
14030203,1000,78,0
14030210,1000,77,0
14030217,1000,73,0
14030224,1000,68,0
14030231,1000,69,0
14030307,1000,68,0
14030314,1000,67,0
14030321,1000,65,0
14030328,1000,65,0
14030404,1000,65,0
14030411,1000,63,0
14030418,1000,65,0
14030425,1000,66,0
14030501,1000,63,0
14030508,1000,65,0
14030515,1000,62,0
14030522,1000,59,0
14030529,1000,54,0
14030605,1000,51,0
14030612,1000,47,0
14030619,1000,49,0
14030626,1000,49,0
14030702,1000,47,0
14030709,1000,44,0
14030716,1000,48,0
14030723,1000,45,0
14030730,1000,43,0
14030807,1000,45,0
14030814,1000,43,0
14030821,1000,43,0
14030828,1000,46,0
14030905,1000,43,0
14030912,1000,47,0
14030919,1000,45,0
14030926,1000,43,0
14031003,1000,43,0
14031010,1000,38,0
14031017,1000,36,0
14031024,1000,34,0
14031101,1000,36,40
14031108,1000,37,0
14031115,1000,78,0
14031122,1000,75,0
14031129,1000,79,0
14031206,1000,83,0
14031213,1000,80,0
14031220,1000,78,0
14031227,1000,82,0
14040104,1000,82,0
14040111,1000,80,0
14040118,1000,83,0
14040125,1000,86,0
14040201,1000,83,0
14040208,1000,87,0
14040215,1000,91,0
14040222,1000,89,0
14040229,1000,91,0
14040305,1000,93,0
14040312,1000,89,0
14040319,1000,92,0
14040326,1000,96,0
14040402,1000,93,0
14040409,1000,97,0
14040416,1000,100,0
14040423,1000,99,0
14040430,1000,99,0
14040506,1000,100,0
14040513,1000,103,0
14040520,1000,98,0
14040527,1000,93,0
14040603,1000,93,0
14040610,1000,92,0
14040617,1000,89,0
14040624,1000,89,0
14040631,1000,91,0
14040707,1000,86,0
14040714,1000,86,0
14040721,1000,81,0
14040728,1000,84,0
14040805,1000,87,0
14040812,1000,89,0
14040819,1000,86,0
14040826,1000,89,0
14040903,1000,90,0
14040910,1000,88,0
14040917,1000,92,0
14040924,1000,95,0
14041001,1000,92,0
14041008,1000,93,0
14041015,1000,90,0
14041022,1000,87,0
14041029,1000,91,0
14041106,1000,89,0
14041113,1000,93,0
14041120,1000,92,0
14041127,1000,90,0
14041204,1000,91,0
14041211,1000,86,0
14041218,1000,90,0
14041225,1000,94,0
14050103,1000,95,0
14050110,1000,94,0
14050117,1000,94,0
14050124,1000,92,0
14050131,1000,93,0
14050207,1000,93,0
14050214,1000,97,0
14050221,1000,93,0
14050228,1000,90,0
14050304,1000,85,0
14050311,1000,89,0
14050318,1000,93,0
14050325,1000,92,0
14050401,1000,91,0
14050408,1000,92,0
14050415,1000,88,0
14050422,1000,84,0
14050429,1000,82,0
14050505,1000,85,0
14050512,1000,85,0
14050519,1000,81,0
14030106,1001,91,0
14030113,1001,88,0
14030120,1001,90,0
14030127,1001,89,0
14030203,1001,84,0
14030210,1001,82,0
14030217,1001,81,0
14030224,1001,81,0
14030231,1001,80,0
14030307,1001,82,0
14030314,1001,82,0
14030321,1001,80,0
14030328,1001,84,0
14030404,1001,86,0
14030411,1001,85,0
14030418,1001,82,0
14030425,1001,84,0
14030501,1001,87,0
14030508,1001,90,0
14030515,1001,86,0
14030522,1001,90,0
14030529,1001,88,0
14030605,1001,83,0
14030612,1001,81,0
14030619,1001,77,0
14030626,1001,79,0
14030702,1001,81,0
14030709,1001,76,0
14030716,1001,76,0
14030723,1001,77,0
14030730,1001,81,0
14030807,1001,76,0
14030814,1001,75,0
14030821,1001,77,0
14030828,1001,77,0
14030905,1001,75,0
14030912,1001,72,0
14030919,1001,72,0
14030926,1001,70,0
14031003,1001,74,0
14031010,1001,77,0
14031017,1001,79,0
14031024,1001,80,0
14031101,1001,83,0
14031108,1001,87,0
14031115,1001,91,0
14031122,1001,91,0
14031129,1001,92,0
14031206,1001,91,0
14031213,1001,90,0
14031220,1001,93,0
14031227,1001,97,0
14040104,1001,98,0
14040111,1001,99,0
14040118,1001,97,0
14040125,1001,96,0
14040201,1001,99,0
14040208,1001,94,0
14040215,1001,97,0
14040222,1001,95,0
14040229,1001,94,0
14040305,1001,95,0
14040312,1001,90,0
14040319,1001,88,0
14040326,1001,90,0
14040402,1001,94,0
14040409,1001,96,0
14040416,1001,99,0
14040423,1001,94,0
14040430,1001,96,0
14040506,1001,96,0
14040513,1001,97,0
14040520,1001,93,0
14040527,1001,88,0
14040603,1001,84,0
14040610,1001,84,0
14040617,1001,83,0
14040624,1001,80,0
14040631,1001,81,0
14040707,1001,82,0
14040714,1001,86,0
14040721,1001,88,0
14040728,1001,83,0
14040805,1001,78,0
14040812,1001,78,0
14040819,1001,76,0
14040826,1001,71,0
14040903,1001,68,0
14040910,1001,64,0
14040917,1001,63,0
14040924,1001,60,0
14041001,1001,64,0
14041008,1001,64,0
14041015,1001,65,0
14041022,1001,61,0
14041029,1001,62,0
14041106,1001,65,0
14041113,1001,66,0
14041120,1001,64,0
14041127,1001,61,0
14041204,1001,60,0
14041211,1001,57,0
14041218,1001,58,0
14041225,1001,56,0
14050103,1001,57,0
14050110,1001,61,0
14050117,1001,63,0
14050124,1001,61,0
14050131,1001,60,0
14050207,1001,64,0
14050214,1001,63,0
14050221,1001,66,0
14050228,1001,63,0
14050304,1001,59,0
14050311,1001,63,0
14050318,1001,60,0
14050325,1001,57,0
14050401,1001,58,0
14050408,1001,60,0
14050415,1001,64,0
14050422,1001,59,0
14050429,1001,60,0
14050505,1001,61,0
14050512,1001,63,0
14050519,1001,63,0
14030106,1002,100,0
14030113,1002,100,0
14030120,1002,97,0
14030127,1002,100,0
14030203,1002,104,0
14030210,1002,100,0
14030217,1002,97,0
14030224,1002,94,0
14030231,1002,94,0
14030307,1002,90,0
14030314,1002,89,0
14030321,1002,93,0
14030328,1002,91,0
14030404,1002,90,0
14030411,1002,90,0
14030418,1002,90,0
14030425,1002,91,0
14030501,1002,91,0
14030508,1002,86,0
14030515,1002,82,0
14030522,1002,86,0
14030529,1002,84,0
14030605,1002,84,0
14030612,1002,79,0
14030619,1002,78,0
14030626,1002,77,0
14030702,1002,75,0
14030709,1002,76,0
14030716,1002,75,0
14030723,1002,76,0
14030730,1002,76,0
14030807,1002,74,0
14030814,1002,78,0
14030821,1002,81,0
14030828,1002,77,0
14030905,1002,79,0
14030912,1002,79,0
14030919,1002,75,0
14030926,1002,70,0
14031003,1002,73,0
14031010,1002,75,0
14031017,1002,78,0
14031024,1002,76,0
14031101,1002,73,0
14031108,1002,72,0
14031115,1002,68,0
14031122,1002,66,0
14031129,1002,66,0
14031206,1002,61,0
14031213,1002,62,0
14031220,1002,65,0
14031227,1002,67,0
14040104,1002,62,0
14040111,1002,58,0
14040118,1002,54,0
14040125,1002,53,0
14040201,1002,48,0
14040208,1002,47,59
14040215,1002,50,59
14040222,1002,53,0
14040229,1002,55,0
14040305,1002,110,0
14040312,1002,114,0
14040319,1002,115,0
14040326,1002,117,0
14040402,1002,114,0
14040409,1002,113,0
14040416,1002,116,0
14040423,1002,119,0
14040430,1002,116,0
14040506,1002,112,0
14040513,1002,110,0
14040520,1002,106,0
14040527,1002,105,0
14040603,1002,107,0
14040610,1002,102,0
14040617,1002,102,0
14040624,1002,98,0
14040631,1002,95,0
14040707,1002,93,0
14040714,1002,89,0
14040721,1002,86,0
14040728,1002,81,0
14040805,1002,79,0
14040812,1002,81,0
14040819,1002,80,0
14040826,1002,82,0
14040903,1002,84,0
14040910,1002,86,0
14040917,1002,82,0
14040924,1002,78,0
14041001,1002,79,0
14041008,1002,80,0
14041015,1002,80,0
14041022,1002,83,0
14041029,1002,84,0
14041106,1002,86,0
14041113,1002,83,0
14041120,1002,85,0
14041127,1002,83,0
14041204,1002,81,0
14041211,1002,85,0
14041218,1002,83,0
14041225,1002,80,0
14050103,1002,76,0
14050110,1002,78,0
14050117,1002,74,0
14050124,1002,73,0
14050131,1002,71,0
14050207,1002,71,0
14050214,1002,72,0
14050221,1002,74,0
14050228,1002,72,0
14050304,1002,72,0
14050311,1002,71,0
14050318,1002,71,0
14050325,1002,70,0
14050401,1002,67,0
14050408,1002,68,0
14050415,1002,71,0
14050422,1002,74,0
14050429,1002,73,0
14050505,1002,70,0
14050512,1002,70,0
14050519,1002,69,0
14030106,1003,35,0
14030113,1003,38,0
14030120,1003,41,0
14030127,1003,45,0
14030203,1003,46,0
14030210,1003,45,0
14030217,1003,44,0
14030224,1003,39,0
14030231,1003,42,0
14030307,1003,40,0
14030314,1003,38,0
14030321,1003,41,0
14030328,1003,37,0
14030404,1003,41,0
14030411,1003,36,0
14030418,1003,38,0
14030425,1003,34,0
14030501,1003,32,0
14030508,1003,32,0
14030515,1003,29,0
14030522,1003,29,0
14030529,1003,28,0
14030605,1003,25,0
14030612,1003,23,0
14030619,1003,22,0
14030626,1003,24,0
14030702,1003,25,0
14030709,1003,27,0
14030716,1003,26,0
14030723,1003,23,0
14030730,1003,20,0
14030807,1003,24,0
14030814,1003,19,0
14030821,1003,17,0
14030828,1003,12,29
14030905,1003,15,29
14030912,1003,12,29
14030919,1003,7,29
14030926,1003,3,29
14031003,1003,0,29
14031010,1003,0,29
14031017,1003,1,29
14031024,1003,0,29
14031101,1003,0,29
14031108,1003,0,29
14031115,1003,0,29
14031122,1003,0,29
14031129,1003,0,29
14031206,1003,0,29
14031213,1003,0,29
14031220,1003,3,29
14031227,1003,6,29
14040104,1003,2,29
14040111,1003,5,29
14040118,1003,9,29
14040125,1003,9,29
14040201,1003,13,29
14040208,1003,12,29
14040215,1003,7,29
14040222,1003,5,29
14040229,1003,1,29
14040305,1003,2,29
14040312,1003,3,29
14040319,1003,1,29
14040326,1003,5,29
14040402,1003,8,29
14040409,1003,11,29
14040416,1003,13,29
14040423,1003,13,29
14040430,1003,8,29
14040506,1003,6,29
14040513,1003,4,29
14040520,1003,1,29
14040527,1003,0,29
14040603,1003,4,29
14040610,1003,0,29
14040617,1003,0,29
14040624,1003,2,29
14040631,1003,2,29
14040707,1003,0,29
14040714,1003,0,29
14040721,1003,0,29
14040728,1003,0,29
14040805,1003,4,29
14040812,1003,2,29
14040819,1003,0,29
14040826,1003,4,29
14040903,1003,6,29
14040910,1003,7,29
14040917,1003,11,29
14040924,1003,13,29
14041001,1003,10,29
14041008,1003,5,29
14041015,1003,8,29
14041022,1003,8,29
14041029,1003,12,29
14041106,1003,8,29
14041113,1003,11,29
14041120,1003,7,29
14041127,1003,2,29
14041204,1003,3,29
14041211,1003,5,29
14041218,1003,6,29
14041225,1003,10,29
14050103,1003,9,29
14050110,1003,7,29
14050117,1003,9,29
14050124,1003,8,29
14050131,1003,7,29
14050207,1003,9,29
14050214,1003,13,29
14050221,1003,9,29
14050228,1003,12,29
14050304,1003,8,29
14050311,1003,3,29
14050318,1003,0,29
14050325,1003,1,29
14050401,1003,0,29
14050408,1003,0,29
14050415,1003,2,29
14050422,1003,0,29
14050429,1003,4,29
14050505,1003,1,29
14050512,1003,0,29
14050519,1003,0,29
14030106,1004,62,0
14030113,1004,57,0
14030120,1004,57,0
14030127,1004,54,0
14030203,1004,51,0
14030210,1004,54,0
14030217,1004,56,0
14030224,1004,56,0
14030231,1004,57,0
14030307,1004,52,0
14030314,1004,55,0
14030321,1004,51,0
14030328,1004,49,0
14030404,1004,51,0
14030411,1004,54,0
14030418,1004,52,0
14030425,1004,54,0
14030501,1004,58,0
14030508,1004,53,0
14030515,1004,48,0
14030522,1004,46,0
14030529,1004,45,0
14030605,1004,46,0
14030612,1004,47,0
14030619,1004,42,0
14030626,1004,42,0
14030702,1004,45,0
14030709,1004,46,0
14030716,1004,50,0
14030723,1004,51,0
14030730,1004,50,0
14030807,1004,46,0
14030814,1004,41,0
14030821,1004,36,0
14030828,1004,40,0
14030905,1004,37,0
14030912,1004,35,0
14030919,1004,36,0
14030926,1004,32,0
14031003,1004,30,43
14031010,1004,68,0
14031017,1004,71,0
14031024,1004,71,0
14031101,1004,73,0
14031108,1004,75,0
14031115,1004,74,0
14031122,1004,73,0
14031129,1004,71,0
14031206,1004,74,0
14031213,1004,78,0
14031220,1004,78,0
14031227,1004,74,0
14040104,1004,75,0
14040111,1004,75,0
14040118,1004,73,0
14040125,1004,76,0
14040201,1004,73,0
14040208,1004,69,0
14040215,1004,73,0
14040222,1004,70,0
14040229,1004,72,0
14040305,1004,69,0
14040312,1004,68,0
14040319,1004,71,0
14040326,1004,70,0
14040402,1004,74,0
14040409,1004,70,0
14040416,1004,70,0
14040423,1004,72,0
14040430,1004,76,0
14040506,1004,75,0
14040513,1004,78,0
14040520,1004,74,0
14040527,1004,71,0
14040603,1004,72,0
14040610,1004,74,0
14040617,1004,71,0
14040624,1004,71,0
14040631,1004,75,0
14040707,1004,75,0
14040714,1004,73,0
14040721,1004,74,0
14040728,1004,76,0
14040805,1004,72,0
14040812,1004,71,0
14040819,1004,73,0
14040826,1004,70,0
14040903,1004,71,0
14040910,1004,74,0
14040917,1004,77,0
14040924,1004,76,0
14041001,1004,73,0
14041008,1004,73,0
14041015,1004,74,0
14041022,1004,76,0
14041029,1004,71,0
14041106,1004,74,0
14041113,1004,71,0
14041120,1004,69,0
14041127,1004,68,0
14041204,1004,66,0
14041211,1004,69,0
14041218,1004,73,0
14041225,1004,76,0
14050103,1004,75,0
14050110,1004,75,0
14050117,1004,71,0
14050124,1004,70,0
14050131,1004,69,0
14050207,1004,72,0
14050214,1004,72,0
14050221,1004,67,0
14050228,1004,62,0
14050304,1004,63,0
14050311,1004,58,0
14050318,1004,54,0
14050325,1004,54,0
14050401,1004,58,0
14050408,1004,54,0
14050415,1004,57,0
14050422,1004,53,0
14050429,1004,50,0
14050505,1004,53,0
14050512,1004,51,0
14050519,1004,54,0
14030106,1005,85,0
14030113,1005,80,0
14030120,1005,77,0
14030127,1005,74,0
14030203,1005,78,0
14030210,1005,76,0
14030217,1005,73,0
14030224,1005,75,0
14030231,1005,74,0
14030307,1005,72,0
14030314,1005,76,0
14030321,1005,74,0
14030328,1005,74,0
14030404,1005,77,0
14030411,1005,78,0
14030418,1005,78,0
14030425,1005,76,0
14030501,1005,78,0
14030508,1005,76,0
14030515,1005,76,0
14030522,1005,80,0
14030529,1005,80,0
14030605,1005,78,0
14030612,1005,82,0
14030619,1005,80,0
14030626,1005,78,0
14030702,1005,77,0
14030709,1005,76,0
14030716,1005,72,0
14030723,1005,75,0
14030730,1005,75,0
14030807,1005,75,0
14030814,1005,76,0
14030821,1005,71,0
14030828,1005,73,0
14030905,1005,68,0
14030912,1005,66,0
14030919,1005,68,0
14030926,1005,68,0
14031003,1005,69,0
14031010,1005,69,0
14031017,1005,70,0
14031024,1005,67,0
14031101,1005,68,0
14031108,1005,71,0
14031115,1005,71,0
14031122,1005,74,0
14031129,1005,76,0
14031206,1005,74,0
14031213,1005,72,0
14031220,1005,73,0
14031227,1005,72,0
14040104,1005,70,0
14040111,1005,65,0
14040118,1005,68,0
14040125,1005,71,0
14040201,1005,72,0
14040208,1005,74,0
14040215,1005,76,0
14040222,1005,72,0
14040229,1005,74,0
14040305,1005,76,0
14040312,1005,71,0
14040319,1005,67,0
14040326,1005,64,0
14040402,1005,66,0
14040409,1005,63,0
14040416,1005,62,0
14040423,1005,57,0
14040430,1005,55,0
14040506,1005,59,0
14040513,1005,62,0
14040520,1005,64,0
14040527,1005,59,0
14040603,1005,57,0
14040610,1005,59,0
14040617,1005,54,0
14040624,1005,51,0
14040631,1005,51,0
14040707,1005,55,0
14040714,1005,53,0
14040721,1005,48,0
14040728,1005,47,0
14040805,1005,44,0
14040812,1005,39,0
14040819,1005,40,54
14040826,1005,42,54
14040903,1005,37,54
14040910,1005,37,54
14040917,1005,38,54
14040924,1005,34,54
14041001,1005,31,54
14041008,1005,27,54
14041015,1005,29,54
14041022,1005,29,54
14041029,1005,24,54
14041106,1005,27,54
14041113,1005,31,54
14041120,1005,32,54
14041127,1005,32,54
14041204,1005,30,54
14041211,1005,31,54
14041218,1005,31,54
14041225,1005,28,54
14050103,1005,26,54
14050110,1005,26,54
14050117,1005,23,54
14050124,1005,24,54
14050131,1005,27,54
14050207,1005,24,54
14050214,1005,21,54
14050221,1005,22,54
14050228,1005,26,54
14050304,1005,26,54
14050311,1005,25,54
14050318,1005,21,54
14050325,1005,16,54
14050401,1005,11,54
14050408,1005,10,54
14050415,1005,8,54
14050422,1005,5,54
14050429,1005,2,54
14050505,1005,1,54
14050512,1005,0,54
14050519,1005,2,54
14030106,1006,36,0
14030113,1006,33,0
14030120,1006,32,0
14030127,1006,35,0
14030203,1006,39,0
14030210,1006,36,0
14030217,1006,40,0
14030224,1006,37,0
14030231,1006,39,0
14030307,1006,42,0
14030314,1006,44,0
14030321,1006,48,0
14030328,1006,47,0
14030404,1006,50,0
14030411,1006,51,0
14030418,1006,52,0
14030425,1006,48,0
14030501,1006,45,0
14030508,1006,48,0
14030515,1006,48,0
14030522,1006,44,0
14030529,1006,47,0
14030605,1006,48,0
14030612,1006,51,0
14030619,1006,48,0
14030626,1006,50,0
14030702,1006,45,0
14030709,1006,44,0
14030716,1006,44,0
14030723,1006,48,0
14030730,1006,51,0
14030807,1006,51,0
14030814,1006,48,0
14030821,1006,47,0
14030828,1006,45,0
14030905,1006,41,0
14030912,1006,45,0
14030919,1006,40,0
14030926,1006,40,0
14031003,1006,40,0
14031010,1006,43,0
14031017,1006,42,0
14031024,1006,37,0
14031101,1006,39,0
14031108,1006,43,0
14031115,1006,41,0
14031122,1006,41,0
14031129,1006,38,0
14031206,1006,41,0
14031213,1006,42,0
14031220,1006,39,0
14031227,1006,41,0
14040104,1006,40,0
14040111,1006,39,0
