DateKey,Date,ShamsiDate,ShamsiYear,ShamsiMonth,ShamsiMonthName,ShamsiDay,IsHoliday,Season
14041203,2/22/2026,1404/12/03,1404,12,اسفند,3,FALSE,زمستان
14041204,2/23/2026,1404/12/04,1404,12,اسفند,4,FALSE,زمستان
14041205,2/24/2026,1404/12/05,1404,12,اسفند,5,FALSE,زمستان
14041206,2/25/2026,1404/12/06,1404,12,اسفند,6,FALSE,زمستان
14041207,2/26/2026,1404/12/07,1404,12,اسفند,7,FALSE,زمستان
14041208,2/27/2026,1404/12/08,1404,12,اسفند,8,TRUE,زمستان
14041209,2/28/2026,1404/12/09,1404,12,اسفند,9,FALSE,زمستان
14041210,3/1/2026,1404/12/10,1404,12,اسفند,10,FALSE,زمستان
14041211,3/2/2026,1404/12/11,1404,12,اسفند,11,FALSE,زمستان
14041212,3/3/2026,1404/12/12,1404,12,اسفند,12,FALSE,زمستان
14041213,3/4/2026,1404/12/13,1404,12,اسفند,13,FALSE,زمستان
14041214,3/5/2026,1404/12/14,1404,12,اسفند,14,FALSE,زمستان
14041215,3/6/2026,1404/12/15,1404,12,اسفند,15,TRUE,زمستان
14041216,3/7/2026,1404/12/16,1404,12,اسفند,16,FALSE,زمستان
14041217,3/8/2026,1404/12/17,1404,12,اسفند,17,FALSE,زمستان
14041218,3/9/2026,1404/12/18,1404,12,اسفند,18,FALSE,زمستان
14041219,3/10/2026,1404/12/19,1404,12,اسفند,19,FALSE,زمستان
14041220,3/11/2026,1404/12/20,1404,12,اسفند,20,TRUE,زمستان
14041221,3/12/2026,1404/12/21,1404,12,اسفند,21,FALSE,زمستان
14041222,3/13/2026,1404/12/22,1404,12,اسفند,22,TRUE,زمستان
14041223,3/14/2026,1404/12/23,1404,12,اسفند,23,FALSE,زمستان
14041224,3/15/2026,1404/12/24,1404,12,اسفند,24,FALSE,زمستان
14041225,3/16/2026,1404/12/25,1404,12,اسفند,25,FALSE,زمستان
14041226,3/17/2026,1404/12/26,1404,12,اسفند,26,FALSE,زمستان
14041227,3/18/2026,1404/12/27,1404,12,اسفند,27,FALSE,زمستان
14041228,3/19/2026,1404/12/28,1404,12,اسفند,28,FALSE,زمستان
14041229,3/20/2026,1404/12/29,1404,12,اسفند,29,TRUE,زمستان
14050101,3/21/2026,1405/01/01,1405,1,فروردین,1,TRUE,بهار
14050102,3/22/2026,1405/01/02,1405,1,فروردین,2,TRUE,بهار
14050103,3/23/2026,1405/01/03,1405,1,فروردین,3,TRUE,بهار
14050104,3/24/2026,1405/01/04,1405,1,فروردین,4,TRUE,بهار
14050105,3/25/2026,1405/01/05,1405,1,فروردین,5,FALSE,بهار
14050106,3/26/2026,1405/01/06,1405,1,فروردین,6,FALSE,بهار
14050107,3/27/2026,1405/01/07,1405,1,فروردین,7,TRUE,بهار
14050108,3/28/2026,1405/01/08,1405,1,فروردین,8,FALSE,بهار
14050109,3/29/2026,1405/01/09,1405,1,فروردین,9,FALSE,بهار
14050110,3/30/2026,1405/01/10,1405,1,فروردین,10,FALSE,بهار
14050111,3/31/2026,1405/01/11,1405,1,فروردین,11,FALSE,بهار
14050112,4/1/2026,1405/01/12,1405,1,فروردین,12,TRUE,بهار
14050113,4/2/2026,1405/01/13,1405,1,فروردین,13,TRUE,بهار
14050114,4/3/2026,1405/01/14,1405,1,فروردین,14,TRUE,بهار
14050115,4/4/2026,1405/01/15,1405,1,فروردین,15,FALSE,بهار
14050116,4/5/2026,1405/01/16,1405,1,فروردین,16,FALSE,بهار
14050117,4/6/2026,1405/01/17,1405,1,فروردین,17,FALSE,بهار
14050118,4/7/2026,1405/01/18,1405,1,فروردین,18,FALSE,بهار
14050119,4/8/2026,1405/01/19,1405,1,فروردین,19,FALSE,بهار
14050120,4/9/2026,1405/01/20,1405,1,فروردین,20,FALSE,بهار
14050121,4/10/2026,1405/01/21,1405,1,فروردین,21,TRUE,بهار
14050122,4/11/2026,1405/01/22,1405,1,فروردین,22,FALSE,بهار
14050123,4/12/2026,1405/01/23,1405,1,فروردین,23,FALSE,بهار
14050124,4/13/2026,1405/01/24,1405,1,فروردین,24,FALSE,بهار
14050125,4/14/2026,1405/01/25,1405,1,فروردین,25,TRUE,بهار
14050126,4/15/2026,1405/01/26,1405,1,فروردین,26,FALSE,بهار
14050127,4/16/2026,1405/01/27,1405,1,فروردین,27,FALSE,بهار
14050128,4/17/2026,1405/01/28,1405,1,فروردین,28,TRUE,بهار
14050129,4/18/2026,1405/01/29,1405,1,فروردین,29,FALSE,بهار
14050130,4/19/2026,1405/01/30,1405,1,فروردین,30,FALSE,بهار
14050131,4/20/2026,1405/01/31,1405,1,فروردین,31,FALSE,بهار
14050201,4/21/2026,1405/02/01,1405,2,اردیبهشت,1,FALSE,بهار
14050202,4/22/2026,1405/02/02,1405,2,اردیبهشت,2,FALSE,بهار
14050203,4/23/2026,1405/02/03,1405,2,اردیبهشت,3,FALSE,بهار
14050204,4/24/2026,1405/02/04,1405,2,اردیبهشت,4,TRUE,بهار
14050205,4/25/2026,1405/02/05,1405,2,اردیبهشت,5,FALSE,بهار
14050206,4/26/2026,1405/02/06,1405,2,اردیبهشت,6,FALSE,بهار
14050207,4/27/2026,1405/02/07,1405,2,اردیبهشت,7,FALSE,بهار
14050208,4/28/2026,1405/02/08,1405,2,اردیبهشت,8,FALSE,بهار
14050209,4/29/2026,1405/02/09,1405,2,اردیبهشت,9,FALSE,بهار
14050210,4/30/2026,1405/02/10,1405,2,اردیبهشت,10,FALSE,بهار
14050211,5/1/2026,1405/02/11,1405,2,اردیبهشت,11,TRUE,بهار
14050212,5/2/2026,1405/02/12,1405,2,اردیبهشت,12,FALSE,بهار
14050213,5/3/2026,1405/02/13,1405,2,اردیبهشت,13,FALSE,بهار
14050214,5/4/2026,1405/02/14,1405,2,اردیبهشت,14,FALSE,بهار
14050215,5/5/2026,1405/02/15,1405,2,اردیبهشت,15,FALSE,بهار
14050216,5/6/2026,1405/02/16,1405,2,اردیبهشت,16,FALSE,بهار
14050217,5/7/2026,1405/02/17,1405,2,اردیبهشت,17,FALSE,بهار
14050218,5/8/2026,1405/02/18,1405,2,اردیبهشت,18,TRUE,بهار
14050219,5/9/2026,1405/02/19,1405,2,اردیبهشت,19,FALSE,بهار
14050220,5/10/2026,1405/02/20,1405,2,اردیبهشت,20,FALSE,بهار
14050221,5/11/2026,1405/02/21,1405,2,اردیبهشت,21,FALSE,بهار
14050222,5/12/2026,1405/02/22,1405,2,اردیبهشت,22,FALSE,بهار
14050223,5/13/2026,1405/02/23,1405,2,اردیبهشت,23,FALSE,بهار
14050224,5/14/2026,1405/02/24,1405,2,اردیبهشت,24,FALSE,بهار
14050225,5/15/2026,1405/02/25,1405,2,اردیبهشت,25,TRUE,بهار
14050226,5/16/2026,1405/02/26,1405,2,اردیبهشت,26,FALSE,بهار
14050227,5/17/2026,1405/02/27,1405,2,اردیبهشت,27,FALSE,بهار
14050228,5/18/2026,1405/02/28,1405,2,اردیبهشت,28,FALSE,بهار
14050229,5/19/2026,1405/02/29,1405,2,اردیبهشت,29,FALSE,بهار
14050230,5/20/2026,1405/02/30,1405,2,اردیبهشت,30,FALSE,بهار
14050231,5/21/2026,1405/02/31,1405,2,اردیبهشت,31,FALSE,بهار
14050301,5/22/2026,1405/03/01,1405,3,خرداد,1,TRUE,بهار
14050302,5/23/2026,1405/03/02,1405,3,خرداد,2,FALSE,بهار
14050303,5/24/2026,1405/03/03,1405,3,خرداد,3,FALSE,بهار
14050304,5/25/2026,1405/03/04,1405,3,خرداد,4,FALSE,بهار
14050305,5/26/2026,1405/03/05,1405,3,خرداد,5,FALSE,بهار
14050306,5/27/2026,1405/03/06,1405,3,خرداد,6,TRUE,بهار
14050307,5/28/2026,1405/03/07,1405,3,خرداد,7,FALSE,بهار
14050308,5/29/2026,1405/03/08,1405,3,خرداد,8,TRUE,بهار
14050309,5/30/2026,1405/03/09,1405,3,خرداد,9,FALSE,بهار
14050310,5/31/2026,1405/03/10,1405,3,خرداد,10,FALSE,بهار
14050311,6/1/2026,1405/03/11,1405,3,خرداد,11,FALSE,بهار
14050312,6/2/2026,1405/03/12,1405,3,خرداد,12,FALSE,بهار
14050313,6/3/2026,1405/03/13,1405,3,خرداد,13,FALSE,بهار
14050314,6/4/2026,1405/03/14,1405,3,خرداد,14,TRUE,بهار
14050315,6/5/2026,1405/03/15,1405,3,خرداد,15,TRUE,بهار
14050316,6/6/2026,1405/03/16,1405,3,خرداد,16,FALSE,بهار
14050317,6/7/2026,1405/03/17,1405,3,خرداد,17,FALSE,بهار
14050318,6/8/2026,1405/03/18,1405,3,خرداد,18,FALSE,بهار
14050319,6/9/2026,1405/03/19,1405,3,خرداد,19,FALSE,بهار
14050320,6/10/2026,1405/03/20,1405,3,خرداد,20,FALSE,بهار
14050321,6/11/2026,1405/03/21,1405,3,خرداد,21,FALSE,بهار
14050322,6/12/2026,1405/03/22,1405,3,خرداد,22,TRUE,بهار
14050323,6/13/2026,1405/03/23,1405,3,خرداد,23,FALSE,بهار
14050324,6/14/2026,1405/03/24,1405,3,خرداد,24,FALSE,بهار
14050325,6/15/2026,1405/03/25,1405,3,خرداد,25,FALSE,بهار
14050326,6/16/2026,1405/03/26,1405,3,خرداد,26,FALSE,بهار
14050327,6/17/2026,1405/03/27,1405,3,خرداد,27,FALSE,بهار
14050328,6/18/2026,1405/03/28,1405,3,خرداد,28,FALSE,بهار
14050329,6/19/2026,1405/03/29,1405,3,خرداد,29,TRUE,بهار
14050330,6/20/2026,1405/03/30,1405,3,خرداد,30,FALSE,بهار
14050331,6/21/2026,1405/03/31,1405,3,خرداد,31,FALSE,بهار
14050401,6/22/2026,1405/04/01,1405,4,تیر,1,FALSE,تابستان
14050402,6/23/2026,1405/04/02,1405,4,تیر,2,FALSE,تابستان
14050403,6/24/2026,1405/04/03,1405,4,تیر,3,TRUE,تابستان
14050404,6/25/2026,1405/04/04,1405,4,تیر,4,TRUE,تابستان
14050405,6/26/2026,1405/04/05,1405,4,تیر,5,TRUE,تابستان
14050406,6/27/2026,1405/04/06,1405,4,تیر,6,FALSE,تابستان
14050407,6/28/2026,1405/04/07,1405,4,تیر,7,FALSE,تابستان
14050408,6/29/2026,1405/04/08,1405,4,تیر,8,FALSE,تابستان
14050409,6/30/2026,1405/04/09,1405,4,تیر,9,FALSE,تابستان
14050410,7/1/2026,1405/04/10,1405,4,تیر,10,FALSE,تابستان
14050411,7/2/2026,1405/04/11,1405,4,تیر,11,FALSE,تابستان
14050412,7/3/2026,1405/04/12,1405,4,تیر,12,TRUE,تابستان
14050413,7/4/2026,1405/04/13,1405,4,تیر,13,FALSE,تابستان
14050414,7/5/2026,1405/04/14,1405,4,تیر,14,FALSE,تابستان
14050415,7/6/2026,1405/04/15,1405,4,تیر,15,FALSE,تابستان
14050416,7/7/2026,1405/04/16,1405,4,تیر,16,FALSE,تابستان
14050417,7/8/2026,1405/04/17,1405,4,تیر,17,FALSE,تابستان
14050418,7/9/2026,1405/04/18,1405,4,تیر,18,FALSE,تابستان
14050419,7/10/2026,1405/04/19,1405,4,تیر,19,TRUE,تابستان
14050420,7/11/2026,1405/04/20,1405,4,تیر,20,FALSE,تابستان
14050421,7/12/2026,1405/04/21,1405,4,تیر,21,FALSE,تابستان
14050422,7/13/2026,1405/04/22,1405,4,تیر,22,FALSE,تابستان
14050423,7/14/2026,1405/04/23,1405,4,تیر,23,FALSE,تابستان
14050424,7/15/2026,1405/04/24,1405,4,تیر,24,FALSE,تابستان
14050425,7/16/2026,1405/04/25,1405,4,تیر,25,FALSE,تابستان
14050426,7/17/2026,1405/04/26,1405,4,تیر,26,TRUE,تابستان
14050427,7/18/2026,1405/04/27,1405,4,تیر,27,FALSE,تابستان
14050428,7/19/2026,1405/04/28,1405,4,تیر,28,FALSE,تابستان
14050429,7/20/2026,1405/04/29,1405,4,تیر,29,FALSE,تابستان
14050430,7/21/2026,1405/04/30,1405,4,تیر,30,FALSE,تابستان
14050431,7/22/2026,1405/04/31,1405,4,تیر,31,FALSE,تابستان
14050501,7/23/2026,1405/05/01,1405,5,مرداد,1,FALSE,تابستان
14050502,7/24/2026,1405/05/02,1405,5,مرداد,2,TRUE,تابستان
14050503,7/25/2026,1405/05/03,1405,5,مرداد,3,FALSE,تابستان
14050504,7/26/2026,1405/05/04,1405,5,مرداد,4,FALSE,تابستان
14050505,7/27/2026,1405/05/05,1405,5,مرداد,5,FALSE,تابستان
14050506,7/28/2026,1405/05/06,1405,5,مرداد,6,FALSE,تابستان
14050507,7/29/2026,1405/05/07,1405,5,مرداد,7,FALSE,تابستان
14050508,7/30/2026,1405/05/08,1405,5,مرداد,8,FALSE,تابستان
14050509,7/31/2026,1405/05/09,1405,5,مرداد,9,TRUE,تابستان
14050510,8/1/2026,1405/05/10,1405,5,مرداد,10,FALSE,تابستان
14050511,8/2/2026,1405/05/11,1405,5,مرداد,11,FALSE,تابستان
14050512,8/3/2026,1405/05/12,1405,5,مرداد,12,FALSE,تابستان
14050513,8/4/2026,1405/05/13,1405,5,مرداد,13,TRUE,تابستان
14050514,8/5/2026,1405/05/14,1405,5,مرداد,14,FALSE,تابستان
14050515,8/6/2026,1405/05/15,1405,5,مرداد,15,FALSE,تابستان
14050516,8/7/2026,1405/05/16,1405,5,مرداد,16,TRUE,تابستان
14050517,8/8/2026,1405/05/17,1405,5,مرداد,17,FALSE,تابستان
14050518,8/9/2026,1405/05/18,1405,5,مرداد,18,FALSE,تابستان
14050519,8/10/2026,1405/05/19,1405,5,مرداد,19,FALSE,تابستان
14050520,8/11/2026,1405/05/20,1405,5,مرداد,20,FALSE,تابستان
14050521,8/12/2026,1405/05/21,1405,5,مرداد,21,TRUE,تابستان
14050522,8/13/2026,1405/05/22,1405,5,مرداد,22,TRUE,تابستان
14050523,8/14/2026,1405/05/23,1405,5,مرداد,23,TRUE,تابستان
14050524,8/15/2026,1405/05/24,1405,5,مرداد,24,FALSE,تابستان
14050525,8/16/2026,1405/05/25,1405,5,مرداد,25,FALSE,تابستان
14050526,8/17/2026,1405/05/26,1405,5,مرداد,26,FALSE,تابستان
14050527,8/18/2026,1405/05/27,1405,5,مرداد,27,FALSE,تابستان
14050528,8/19/2026,1405/05/28,1405,5,مرداد,28,FALSE,تابستان
14050529,8/20/2026,1405/05/29,1405,5,مرداد,29,FALSE,تابستان
14050530,8/21/2026,1405/05/30,1405,5,مرداد,30,TRUE,تابستان
14050531,8/22/2026,1405/05/31,1405,5,مرداد,31,FALSE,تابستان
14050601,8/23/2026,1405/06/01,1405,6,شهریور,1,FALSE,تابستان
14050602,8/24/2026,1405/06/02,1405,6,شهریور,2,FALSE,تابستان
14050603,8/25/2026,1405/06/03,1405,6,شهریور,3,FALSE,تابستان
14050604,8/26/2026,1405/06/04,1405,6,شهریور,4,FALSE,تابستان
14050605,8/27/2026,1405/06/05,1405,6,شهریور,5,FALSE,تابستان
14050606,8/28/2026,1405/06/06,1405,6,شهریور,6,TRUE,تابستان
14050607,8/29/2026,1405/06/07,1405,6,شهریور,7,FALSE,تابستان
14050608,8/30/2026,1405/06/08,1405,6,شهریور,8,TRUE,تابستان
14050609,8/31/2026,1405/06/09,1405,6,شهریور,9,FALSE,تابستان
14050610,9/1/2026,1405/06/10,1405,6,شهریور,10,FALSE,تابستان
14050611,9/2/2026,1405/06/11,1405,6,شهریور,11,FALSE,تابستان
14050612,9/3/2026,1405/06/12,1405,6,شهریور,12,FALSE,تابستان
14050613,9/4/2026,1405/06/13,1405,6,شهریور,13,TRUE,تابستان
14050614,9/5/2026,1405/06/14,1405,6,شهریور,14,FALSE,تابستان
14050615,9/6/2026,1405/06/15,1405,6,شهریور,15,FALSE,تابستان
14050616,9/7/2026,1405/06/16,1405,6,شهریور,16,FALSE,تابستان
14050617,9/8/2026,1405/06/17,1405,6,شهریور,17,FALSE,تابستان
14050618,9/9/2026,1405/06/18,1405,6,شهریور,18,FALSE,تابستان
14050619,9/10/2026,1405/06/19,1405,6,شهریور,19,FALSE,تابستان
14050620,9/11/2026,1405/06/20,1405,6,شهریور,20,TRUE,تابستان
14050621,9/12/2026,1405/06/21,1405,6,شهریور,21,FALSE,تابستان
14050622,9/13/2026,1405/06/22,1405,6,شهریور,22,FALSE,تابستان
14050623,9/14/2026,1405/06/23,1405,6,شهریور,23,FALSE,تابستان
14050624,9/15/2026,1405/06/24,1405,6,شهریور,24,FALSE,تابستان
14050625,9/16/2026,1405/06/25,1405,6,شهریور,25,FALSE,تابستان
14050626,9/17/2026,1405/06/26,1405,6,شهریور,26,FALSE,تابستان
14050627,9/18/2026,1405/06/27,1405,6,شهریور,27,TRUE,تابستان
14050628,9/19/2026,1405/06/28,1405,6,شهریور,28,FALSE,تابستان
14050629,9/20/2026,1405/06/29,1405,6,شهریور,29,FALSE,تابستان
14050630,9/21/2026,1405/06/30,1405,6,شهریور,30,FALSE,تابستان
14050631,9/22/2026,1405/06/31,1405,6,شهریور,31,FALSE,تابستان
14050701,9/23/2026,1405/07/01,1405,7,مهر,1,FALSE,پاییز
14050702,9/24/2026,1405/07/02,1405,7,مهر,2,FALSE,پاییز
14050703,9/25/2026,1405/07/03,1405,7,مهر,3,TRUE,پاییز
14050704,9/26/2026,1405/07/04,1405,7,مهر,4,FALSE,پاییز
14050705,9/27/2026,1405/07/05,1405,7,مهر,5,FALSE,پاییز
14050706,9/28/2026,1405/07/06,1405,7,مهر,6,FALSE,پاییز
14050707,9/29/2026,1405/07/07,1405,7,مهر,7,FALSE,پاییز
14050708,9/30/2026,1405/07/08,1405,7,مهر,8,FALSE,پاییز
14050709,10/1/2026,1405/07/09,1405,7,مهر,9,FALSE,پاییز
14050710,10/2/2026,1405/07/10,1405,7,مهر,10,TRUE,پاییز
14050711,10/3/2026,1405/07/11,1405,7,مهر,11,FALSE,پاییز
14050712,10/4/2026,1405/07/12,1405,7,مهر,12,FALSE,پاییز
14050713,10/5/2026,1405/07/13,1405,7,مهر,13,FALSE,پاییز
14050714,10/6/2026,1405/07/14,1405,7,مهر,14,FALSE,پاییز
14050715,10/7/2026,1405/07/15,1405,7,مهر,15,FALSE,پاییز
14050716,10/8/2026,1405/07/16,1405,7,مهر,16,FALSE,پاییز
14050717,10/9/2026,1405/07/17,1405,7,مهر,17,TRUE,پاییز
14050718,10/10/2026,1405/07/18,1405,7,مهر,18,FALSE,پاییز
14050719,10/11/2026,1405/07/19,1405,7,مهر,19,FALSE,پاییز
14050720,10/12/2026,1405/07/20,1405,7,مهر,20,FALSE,پاییز
14050721,10/13/2026,1405/07/21,1405,7,مهر,21,FALSE,پاییز
14050722,10/14/2026,1405/07/22,1405,7,مهر,22,FALSE,پاییز
14050723,10/15/2026,1405/07/23,1405,7,مهر,23,FALSE,پاییز
14050724,10/16/2026,1405/07/24,1405,7,مهر,24,TRUE,پاییز
14050725,10/17/2026,1405/07/25,1405,7,مهر,25,FALSE,پاییز
14050726,10/18/2026,1405/07/26,1405,7,مهر,26,FALSE,پاییز
14050727,10/19/2026,1405/07/27,1405,7,مهر,27,FALSE,پاییز
14050728,10/20/2026,1405/07/28,1405,7,مهر,28,FALSE,پاییز
14050729,10/21/2026,1405/07/29,1405,7,مهر,29,FALSE,پاییز
14050730,10/22/2026,1405/07/30,1405,7,مهر,30,FALSE,پاییز
14050801,10/23/2026,1405/08/01,1405,8,آبان,1,TRUE,پاییز
14050802,10/24/2026,1405/08/02,1405,8,آبان,2,FALSE,پاییز
14050803,10/25/2026,1405/08/03,1405,8,آبان,3,FALSE,پاییز
14050804,10/26/2026,1405/08/04,1405,8,آبان,4,FALSE,پاییز
14050805,10/27/2026,1405/08/05,1405,8,آبان,5,FALSE,پاییز
14050806,10/28/2026,1405/08/06,1405,8,آبان,6,FALSE,پاییز
14050807,10/29/2026,1405/08/07,1405,8,آبان,7,FALSE,پاییز
14050808,10/30/2026,1405/08/08,1405,8,آبان,8,TRUE,پاییز
14050809,10/31/2026,1405/08/09,1405,8,آبان,9,FALSE,پاییز
14050810,11/1/2026,1405/08/10,1405,8,آبان,10,FALSE,پاییز
14050811,11/2/2026,1405/08/11,1405,8,آبان,11,FALSE,پاییز
14050812,11/3/2026,1405/08/12,1405,8,آبان,12,FALSE,پاییز
14050813,11/4/2026,1405/08/13,1405,8,آبان,13,FALSE,پاییز
14050814,11/5/2026,1405/08/14,1405,8,آبان,14,FALSE,پاییز
14050815,11/6/2026,1405/08/15,1405,8,آبان,15,TRUE,پاییز
14050816,11/7/2026,1405/08/16,1405,8,آبان,16,FALSE,پاییز
14050817,11/8/2026,1405/08/17,1405,8,آبان,17,FALSE,پاییز
14050818,11/9/2026,1405/08/18,1405,8,آبان,18,FALSE,پاییز
14050819,11/10/2026,1405/08/19,1405,8,آبان,19,FALSE,پاییز
14050820,11/11/2026,1405/08/20,1405,8,آبان,20,FALSE,پاییز
14050821,11/12/2026,1405/08/21,1405,8,آبان,21,FALSE,پاییز
14050822,11/13/2026,1405/08/22,1405,8,آبان,22,TRUE,پاییز
14050823,11/14/2026,1405/08/23,1405,8,آبان,23,FALSE,پاییز
14050824,11/15/2026,1405/08/24,1405,8,آبان,24,FALSE,پاییز
14050825,11/16/2026,1405/08/25,1405,8,آبان,25,FALSE,پاییز
14050826,11/17/2026,1405/08/26,1405,8,آبان,26,FALSE,پاییز
14050827,11/18/2026,1405/08/27,1405,8,آبان,27,FALSE,پاییز
14050828,11/19/2026,1405/08/28,1405,8,آبان,28,FALSE,پاییز
14050829,11/20/2026,1405/08/29,1405,8,آبان,29,TRUE,پاییز
14050830,11/21/2026,1405/08/30,1405,8,آبان,30,FALSE,پاییز
